# This file is generated by MACS version 2.1.0.20140616
# Command line: callpeak -t ../BAM/H3K4me3_WT_1.bam -c ../BAM/Input_WT_1.bam -f BAM --gsize 12156677 --name H3K4me3_WT_1 -q 0.01 --nomodel
# ARGUMENTS LIST:
# name = H3K4me3_WT_1
# format = BAM
# ChIP-seq file = ['../BAM/H3K4me3_WT_1.bam']
# control file = ['../BAM/Input_WT_1.bam']
# effective genome size = 1.22e+07
# band width = 300
# model fold = [5, 50]
# qvalue cutoff = 1.00e-02
# Larger dataset will be scaled towards smaller dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps
# Broad region calling is off

# tag size is determined as 51 bps
# total tags in treatment: 5774180
# tags after filtering in treatment: 4073992
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.29
# total tags in control: 5875629
# tags after filtering in control: 5077659
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.14
# d = 200
chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chrX	130349	130843	495	130611	203.00	36.26883	2.79261	35.28952	H3K4me3_WT_1_peak_2052
chrX	133356	134098	743	133867	274.00	74.10632	3.79792	72.13428	H3K4me3_WT_1_peak_2053
chrX	136430	136890	461	136665	245.00	61.26132	3.55334	59.74430	H3K4me3_WT_1_peak_2054
chrX	137263	137850	588	137476	241.00	59.07701	3.49718	57.62029	H3K4me3_WT_1_peak_2055
chrX	139655	140167	513	139951	166.00	22.82661	2.38568	22.02835	H3K4me3_WT_1_peak_2056
chrX	140286	141008	723	140512	248.00	58.70452	3.40863	57.25824	H3K4me3_WT_1_peak_2057
chrX	142037	142737	701	142513	222.00	43.68578	2.98069	42.58003	H3K4me3_WT_1_peak_2058
chrX	142972	143837	866	143480	250.00	57.91220	3.35494	56.48671	H3K4me3_WT_1_peak_2059
chrX	145033	145596	564	145229	230.00	47.60354	3.08762	46.42046	H3K4me3_WT_1_peak_2060
chrX	146258	147585	1328	147181	285.00	82.37614	4.02204	80.01527	H3K4me3_WT_1_peak_2061
chrX	149791	151525	1735	150268	295.00	93.01792	4.35136	90.02583	H3K4me3_WT_1_peak_2062
chrX	152482	153119	638	152887	210.00	40.45482	2.93355	39.40771	H3K4me3_WT_1_peak_2063
chrX	154455	154824	370	154629	199.00	38.58268	2.94011	37.56649	H3K4me3_WT_1_peak_2064
chrX	154904	155594	691	155268	184.00	29.37945	2.60108	28.49907	H3K4me3_WT_1_peak_2065
chrX	155940	156222	283	156123	118.00	6.77696	1.64347	6.16629	H3K4me3_WT_1_peak_2066
chrX	156486	157365	880	157092	298.00	72.71479	3.50752	70.79884	H3K4me3_WT_1_peak_2067
chrX	158063	158770	708	158304	243.00	56.02566	3.34019	54.64893	H3K4me3_WT_1_peak_2068
chrX	160428	161267	840	160765	255.00	63.13700	3.53083	61.56397	H3K4me3_WT_1_peak_2069
chrX	162120	162390	271	162205	126.00	8.99644	1.77360	8.35857	H3K4me3_WT_1_peak_2070
chrX	164887	165456	570	165186	237.00	38.89241	2.66646	37.87178	H3K4me3_WT_1_peak_2071
chrX	172067	172614	548	172362	194.00	31.67556	2.64041	30.76434	H3K4me3_WT_1_peak_2072
chrX	177009	177673	665	177419	246.00	49.62059	3.04061	48.39405	H3K4me3_WT_1_peak_2073
chrX	179518	180692	1175	180188	294.00	85.49916	4.04723	82.96513	H3K4me3_WT_1_peak_2074
chrX	181484	181881	398	181682	186.00	19.75406	2.11408	18.99150	H3K4me3_WT_1_peak_2075
chrX	183793	184980	1188	184184	242.00	39.86972	2.67439	38.83266	H3K4me3_WT_1_peak_2076
chrX	186180	186761	582	186580	259.00	61.04375	3.40227	59.53229	H3K4me3_WT_1_peak_2077
chrX	187168	187887	720	187514	288.00	73.31910	3.62203	71.37766	H3K4me3_WT_1_peak_2078
chrX	188865	190233	1369	189324	288.00	74.44611	3.66627	72.46008	H3K4me3_WT_1_peak_2079
chrX	190542	191442	901	190966	252.00	54.42977	3.19009	53.09247	H3K4me3_WT_1_peak_2080
chrX	191532	193055	1524	191966	266.00	67.24515	3.59347	65.53448	H3K4me3_WT_1_peak_2081
chrX	193834	194241	408	194020	173.00	20.29730	2.20738	19.52827	H3K4me3_WT_1_peak_2082
chrX	196242	196817	576	196464	174.00	22.00384	2.28999	21.21530	H3K4me3_WT_1_peak_2083
chrX	205119	205844	726	205415	286.00	71.63946	3.57539	69.76437	H3K4me3_WT_1_peak_2084
chrX	207742	208464	723	207950	303.00	75.48983	3.56618	73.46167	H3K4me3_WT_1_peak_2085
chrX	211037	211741	705	211469	282.00	63.26229	3.28887	61.68420	H3K4me3_WT_1_peak_2086
chrX	216714	217424	711	217080	257.00	57.32714	3.26636	55.91706	H3K4me3_WT_1_peak_2087
chrX	217569	217998	430	217804	180.00	25.28968	2.42086	24.46174	H3K4me3_WT_1_peak_2088
chrX	226804	227845	1042	227404	264.00	63.75937	3.46769	62.16729	H3K4me3_WT_1_peak_2089
chrX	231184	231613	430	231381	186.00	26.49604	2.44189	25.65289	H3K4me3_WT_1_peak_2090
chrX	235977	236633	657	236364	249.00	59.45293	3.43137	57.98564	H3K4me3_WT_1_peak_2091
chrX	236840	237797	958	237431	233.00	51.62516	3.24031	50.35427	H3K4me3_WT_1_peak_2092
chrX	239253	239854	602	239534	231.00	48.40226	3.11434	47.20202	H3K4me3_WT_1_peak_2093
chrX	241902	242524	623	242202	200.00	33.91520	2.70344	32.97193	H3K4me3_WT_1_peak_2094
chrX	245496	246030	535	245718	278.00	71.20170	3.63563	69.34492	H3K4me3_WT_1_peak_2095
chrX	246343	246954	612	246570	275.00	58.08795	3.14880	56.65826	H3K4me3_WT_1_peak_2096
chrX	247112	247771	660	247386	249.00	49.64135	3.01793	48.41432	H3K4me3_WT_1_peak_2097
chrX	254005	254529	525	254326	236.00	45.49680	2.94661	44.35579	H3K4me3_WT_1_peak_2098
chrX	256202	256879	678	256590	250.00	58.75705	3.39131	57.30843	H3K4me3_WT_1_peak_2099
chrX	257157	257699	543	257370	224.00	47.91935	3.15636	46.72922	H3K4me3_WT_1_peak_2100
chrX	261968	262640	673	262439	272.00	58.88131	3.20252	57.42961	H3K4me3_WT_1_peak_2101
chrX	264488	265176	689	264832	215.00	41.72878	2.95040	40.65913	H3K4me3_WT_1_peak_2102
chrX	268945	269259	315	269096	145.00	15.44889	2.09529	14.73604	H3K4me3_WT_1_peak_2103
chrX	272051	273312	1262	272444	247.00	59.02488	3.43265	57.56970	H3K4me3_WT_1_peak_2104
chrX	277498	278213	716	278003	229.00	50.16231	3.21204	48.92344	H3K4me3_WT_1_peak_2105
chrX	278722	279285	564	279048	208.00	42.18124	3.03436	41.10342	H3K4me3_WT_1_peak_2106
chrX	280231	280751	521	280561	225.00	46.45689	3.08025	45.29692	H3K4me3_WT_1_peak_2107
chrX	281039	281808	770	281319	216.00	37.94815	2.76979	36.94259	H3K4me3_WT_1_peak_2108
chrX	284702	285372	671	285145	283.00	71.24072	3.58823	69.38197	H3K4me3_WT_1_peak_2109
chrX	288675	289511	837	289140	295.00	90.82883	4.25780	87.98074	H3K4me3_WT_1_peak_2110
chrX	289939	290761	823	290503	147.00	15.95578	2.11426	15.23697	H3K4me3_WT_1_peak_2111
chrX	295084	296029	946	295446	295.00	92.70504	4.33790	89.73507	H3K4me3_WT_1_peak_2112
chrX	302599	303638	1040	303194	235.00	39.82613	2.71733	38.78982	H3K4me3_WT_1_peak_2113
chrX	305372	306550	1179	305790	237.00	49.43407	3.10721	48.21185	H3K4me3_WT_1_peak_2114
chrX	310116	310668	553	310408	152.00	15.72745	2.07261	15.01128	H3K4me3_WT_1_peak_2115
chrX	312254	312816	563	312561	255.00	51.85404	3.06071	50.57779	H3K4me3_WT_1_peak_2116
chrX	313335	317905	4571	315307	297.00	89.89371	4.19364	87.09904	H3K4me3_WT_1_peak_2117
chrX	319460	320619	1160	320102	279.00	71.02132	3.61839	69.17104	H3K4me3_WT_1_peak_2118
chrX	323266	323894	629	323606	231.00	46.91855	3.04867	45.74912	H3K4me3_WT_1_peak_2119
chrX	324982	325424	443	325128	190.00	27.56832	2.46826	26.71142	H3K4me3_WT_1_peak_2120
chrX	327371	327961	591	327611	204.00	28.56364	2.42767	27.69397	H3K4me3_WT_1_peak_2121
chrX	329388	330143	756	329791	220.00	38.73811	2.77537	37.71975	H3K4me3_WT_1_peak_2122
chrX	332601	334941	2341	333469	288.00	80.35856	3.90389	78.10477	H3K4me3_WT_1_peak_2123
chrX	335834	336427	594	336045	245.00	52.87943	3.18562	51.57909	H3K4me3_WT_1_peak_2124
chrX	339634	340354	721	340007	222.00	35.38408	2.61598	34.41849	H3K4me3_WT_1_peak_2125
chrX	342419	343056	638	342693	237.00	43.92741	2.87307	42.81758	H3K4me3_WT_1_peak_2126
chrX	345871	346515	645	346089	263.00	55.84895	3.15636	54.47736	H3K4me3_WT_1_peak_2127
chrX	347718	348587	870	348276	243.00	52.55885	3.18955	51.26695	H3K4me3_WT_1_peak_2128
chrX	351743	352838	1096	352058	244.00	46.53791	2.92920	45.37603	H3K4me3_WT_1_peak_2129
chrX	359098	359781	684	359544	231.00	48.55324	3.12107	47.34998	H3K4me3_WT_1_peak_2130
chrX	361095	362058	964	361367	243.00	57.97828	3.42675	56.55125	H3K4me3_WT_1_peak_2131
chrX	365615	366386	772	366005	280.00	71.77489	3.63886	69.89491	H3K4me3_WT_1_peak_2132
chrX	373394	374043	650	373693	269.00	51.51455	2.94554	50.24649	H3K4me3_WT_1_peak_2133
chrX	378562	379250	689	378851	255.00	58.91786	3.35063	57.46511	H3K4me3_WT_1_peak_2134
chrX	380530	381953	1424	381378	302.00	74.03151	3.52130	72.06370	H3K4me3_WT_1_peak_2135
chrX	383785	384247	463	384077	191.00	23.18490	2.25232	22.38250	H3K4me3_WT_1_peak_2136
chrX	386870	388156	1287	387884	247.00	47.27276	2.93689	46.09628	H3K4me3_WT_1_peak_2137
chrX	390354	390963	610	390642	270.00	63.55388	3.40328	61.96761	H3K4me3_WT_1_peak_2138
chrX	392305	392807	503	392478	152.00	14.99733	2.03024	14.28959	H3K4me3_WT_1_peak_2139
chrX	393895	394613	719	394099	251.00	58.24420	3.35966	56.80972	H3K4me3_WT_1_peak_2140
chrX	396032	396650	619	396442	252.00	53.34991	3.14554	52.03872	H3K4me3_WT_1_peak_2141
chrX	397851	398539	689	398151	215.00	36.38632	2.70712	35.40542	H3K4me3_WT_1_peak_2142
chrX	401891	402570	680	402352	295.00	79.06945	3.77815	76.87863	H3K4me3_WT_1_peak_2143
chrX	402738	403260	523	402919	211.00	31.47235	2.51535	30.56389	H3K4me3_WT_1_peak_2144
chrX	407416	408189	774	407721	298.00	70.09719	3.41120	68.28333	H3K4me3_WT_1_peak_2145
chrX	410535	411112	578	410824	290.00	73.40876	3.60648	71.46459	H3K4me3_WT_1_peak_2146
chrX	412908	413537	630	413302	269.00	53.63008	3.02497	52.31267	H3K4me3_WT_1_peak_2147
chrX	414338	414868	531	414690	237.00	44.74873	2.90742	43.62300	H3K4me3_WT_1_peak_2148
chrX	419116	419655	540	419449	250.00	42.16068	2.71450	41.08310	H3K4me3_WT_1_peak_2149
chrX	421046	422361	1316	421402	295.00	71.06709	3.47233	69.21519	H3K4me3_WT_1_peak_2150
chrX	423694	424226	533	423960	229.00	42.20575	2.85958	41.12758	H3K4me3_WT_1_peak_2151
chrX	424689	425609	921	425157	316.00	82.86990	3.71868	80.48199	H3K4me3_WT_1_peak_2152
chrX	431601	432352	752	432017	250.00	51.59468	3.08985	50.32502	H3K4me3_WT_1_peak_2153
chrX	432456	432999	544	432726	220.00	34.53817	2.59252	33.58545	H3K4me3_WT_1_peak_2154
chrX	434066	435853	1788	434558	276.00	70.06956	3.60956	68.25702	H3K4me3_WT_1_peak_2155
chrX	436712	437432	721	436896	212.00	42.90727	3.03239	41.81651	H3K4me3_WT_1_peak_2156
chrX	438810	439389	580	439107	218.00	44.03259	3.03125	42.92023	H3K4me3_WT_1_peak_2157
chrX	441966	442581	616	442335	250.00	41.55493	2.69115	40.48811	H3K4me3_WT_1_peak_2158
chrX	445179	446439	1261	446068	275.00	54.39630	3.01100	53.05986	H3K4me3_WT_1_peak_2159
chrX	449124	449644	521	449321	233.00	41.17939	2.78699	40.11934	H3K4me3_WT_1_peak_2160
chrX	450850	451590	741	451065	275.00	72.39464	3.71540	70.48997	H3K4me3_WT_1_peak_2161
chrX	452255	453187	933	452568	227.00	46.56032	3.06726	45.39819	H3K4me3_WT_1_peak_2162
chrX	454215	454811	597	454478	256.00	56.96740	3.26032	55.56674	H3K4me3_WT_1_peak_2163
chrX	456153	456713	561	456437	167.00	20.70693	2.26399	19.93346	H3K4me3_WT_1_peak_2164
chrX	457968	458488	521	458257	271.00	63.24089	3.38177	61.66361	H3K4me3_WT_1_peak_2165
chrX	459048	459575	528	459318	186.00	21.41004	2.19367	20.62819	H3K4me3_WT_1_peak_2166
chrX	459845	460809	965	460489	254.00	47.84478	2.90922	46.65712	H3K4me3_WT_1_peak_2167
chrX	461671	462474	804	462009	301.00	67.51971	3.29464	65.80074	H3K4me3_WT_1_peak_2168
chrX	462590	463257	668	462872	265.00	54.58716	3.09131	53.24673	H3K4me3_WT_1_peak_2169
chrX	465289	468497	3209	466934	324.00	100.49178	4.29796	96.90950	H3K4me3_WT_1_peak_2170
chrX	468790	470123	1334	469451	294.00	73.19409	3.56115	71.25698	H3K4me3_WT_1_peak_2171
chrX	470353	471690	1338	470679	257.00	66.59170	3.66049	64.90582	H3K4me3_WT_1_peak_2172
chrX	485846	486264	419	486065	174.00	22.75653	2.32911	21.95905	H3K4me3_WT_1_peak_2173
chrX	490278	491575	1298	490607	255.00	60.25536	3.40716	58.76680	H3K4me3_WT_1_peak_2174
chrX	495931	497030	1100	496209	274.00	69.86884	3.62136	68.06375	H3K4me3_WT_1_peak_2175
chrX	497322	497808	487	497550	197.00	32.26128	2.64653	31.34168	H3K4me3_WT_1_peak_2176
chrX	503292	504359	1068	504059	202.00	33.48775	2.66815	32.55043	H3K4me3_WT_1_peak_2177
chrX	507637	508303	667	507931	260.00	62.43187	3.45086	60.88021	H3K4me3_WT_1_peak_2178
chrX	513305	514714	1410	514318	262.00	54.13760	3.09687	52.80796	H3K4me3_WT_1_peak_2179
chrX	517074	517636	563	517375	169.00	21.27342	2.28206	20.49348	H3K4me3_WT_1_peak_2180
chrX	518806	519313	508	519110	257.00	63.97861	3.54664	62.37859	H3K4me3_WT_1_peak_2181
chrX	520988	522494	1507	521567	301.00	88.28755	4.08038	85.59132	H3K4me3_WT_1_peak_2182
chrX	526384	526605	222	526557	118.00	5.53498	1.54744	4.94108	H3K4me3_WT_1_peak_2183
chrX	528005	530436	2432	528327	271.00	57.13810	3.14345	55.73252	H3K4me3_WT_1_peak_2184
chrX	532017	532551	535	532266	255.00	53.34116	3.12058	52.03065	H3K4me3_WT_1_peak_2185
chrX	533914	534432	519	534150	241.00	42.50544	2.78641	41.42154	H3K4me3_WT_1_peak_2186
chrX	536009	536244	236	536140	137.00	6.64260	1.57440	6.03398	H3K4me3_WT_1_peak_2187
chrX	538759	539166	408	538948	197.00	24.91862	2.30105	24.09495	H3K4me3_WT_1_peak_2188
chrX	540012	540557	546	540330	240.00	46.71198	2.96675	45.54646	H3K4me3_WT_1_peak_2189
chrX	542160	542763	604	542538	262.00	65.64276	3.56659	63.98771	H3K4me3_WT_1_peak_2190
chrX	543635	546409	2775	545865	301.00	74.37552	3.54272	72.39188	H3K4me3_WT_1_peak_2191
chrX	548558	549264	707	548898	272.00	51.56131	2.92703	50.29248	H3K4me3_WT_1_peak_2192
chrX	554340	554950	611	554733	269.00	65.62155	3.49641	63.96712	H3K4me3_WT_1_peak_2193
chrX	555080	555664	585	555312	243.00	50.94743	3.12081	49.69162	H3K4me3_WT_1_peak_2194
chrX	555725	556512	788	556031	306.00	74.45665	3.50247	72.46990	H3K4me3_WT_1_peak_2195
chrX	558548	559824	1277	559057	293.00	74.10049	3.60495	72.12911	H3K4me3_WT_1_peak_2196
chrX	567098	568194	1097	567741	265.00	62.74013	3.41622	61.17854	H3K4me3_WT_1_peak_2197
chrX	568916	570756	1841	570386	308.00	92.21950	4.15784	89.28481	H3K4me3_WT_1_peak_2198
chrX	571435	574705	3271	572790	318.00	102.17989	4.43805	98.47349	H3K4me3_WT_1_peak_2199
chrX	575923	576780	858	576512	304.00	98.32093	4.45931	94.92903	H3K4me3_WT_1_peak_2200
chrX	577459	578334	876	578081	320.00	105.66066	4.55433	101.66225	H3K4me3_WT_1_peak_2201
chrX	581091	582464	1374	581484	261.00	60.42268	3.35793	58.92855	H3K4me3_WT_1_peak_2202
chrX	582955	584196	1242	583406	292.00	80.50951	3.86657	78.24496	H3K4me3_WT_1_peak_2203
chrX	585151	585572	422	585324	221.00	39.83273	2.81631	38.79612	H3K4me3_WT_1_peak_2204
chrX	585923	588192	2270	586213	243.00	51.67768	3.15186	50.40553	H3K4me3_WT_1_peak_2205
chrX	593949	594653	705	594456	282.00	71.23115	3.59748	69.37263	H3K4me3_WT_1_peak_2206
chrX	597754	598467	714	598098	269.00	63.69968	3.41828	62.10948	H3K4me3_WT_1_peak_2207
chrX	598580	599430	851	598879	277.00	64.59458	3.38214	62.97487	H3K4me3_WT_1_peak_2208
chrX	603596	604325	730	604027	291.00	81.28764	3.90883	78.98537	H3K4me3_WT_1_peak_2209
chrX	608212	608981	770	608462	287.00	74.82513	3.69116	72.82557	H3K4me3_WT_1_peak_2210
chrX	611080	612020	941	611558	178.00	22.06347	2.26942	21.27434	H3K4me3_WT_1_peak_2211
chrX	612310	612581	272	612420	141.00	9.12695	1.72420	8.48765	H3K4me3_WT_1_peak_2212
chrX	614940	615265	326	615106	161.00	12.59934	1.85500	11.91958	H3K4me3_WT_1_peak_2213
chrX	615361	615920	560	615717	220.00	34.19885	2.57796	33.25135	H3K4me3_WT_1_peak_2214
chrX	616782	617425	644	617080	221.00	29.64814	2.38022	28.76398	H3K4me3_WT_1_peak_2215
chrX	618089	618817	729	618352	304.00	79.80626	3.71788	77.57755	H3K4me3_WT_1_peak_2216
chrX	619373	619973	601	619723	225.00	36.31574	2.63628	35.33576	H3K4me3_WT_1_peak_2217
chrX	620735	621391	657	620913	187.00	26.79962	2.45032	25.95260	H3K4me3_WT_1_peak_2218
chrX	622446	623216	771	622885	292.00	81.37021	3.90127	79.06408	H3K4me3_WT_1_peak_2219
chrX	623445	624494	1050	623715	304.00	86.89181	3.99112	84.27701	H3K4me3_WT_1_peak_2220
chrX	624676	625302	627	625054	231.00	47.80314	3.08774	46.61599	H3K4me3_WT_1_peak_2221
chrX	628355	629351	997	629022	259.00	58.37279	3.29168	56.93459	H3K4me3_WT_1_peak_2222
chrX	632380	633001	622	632657	169.00	20.63642	2.24816	19.86357	H3K4me3_WT_1_peak_2223
chrX	633443	633990	548	633669	227.00	43.42800	2.92819	42.32768	H3K4me3_WT_1_peak_2224
chrX	636114	639109	2996	638707	311.00	97.82309	4.34843	94.47158	H3K4me3_WT_1_peak_2225
chrX	640792	641313	522	641102	183.00	22.09582	2.24292	21.30627	H3K4me3_WT_1_peak_2226
chrX	641905	642619	715	642211	283.00	62.97517	3.27000	61.40715	H3K4me3_WT_1_peak_2227
chrX	643761	644105	345	643913	172.00	16.30958	2.00677	15.58655	H3K4me3_WT_1_peak_2228
chrX	647301	648296	996	647799	284.00	80.59814	3.95884	78.33002	H3K4me3_WT_1_peak_2229
chrX	649628	650314	687	649941	224.00	40.55701	2.82560	39.50773	H3K4me3_WT_1_peak_2230
chrX	651031	651270	240	651163	134.00	10.49304	1.83997	9.83775	H3K4me3_WT_1_peak_2231
chrX	651767	652637	871	652091	308.00	86.15998	3.91999	83.58658	H3K4me3_WT_1_peak_2232
chrX	653568	654261	694	654046	235.00	48.60146	3.08821	47.39737	H3K4me3_WT_1_peak_2233
chrX	655446	656088	643	655794	251.00	53.61065	3.16468	52.29358	H3K4me3_WT_1_peak_2234
chrX	658084	658745	662	658541	274.00	61.51221	3.28787	59.98799	H3K4me3_WT_1_peak_2235
chrX	662137	662895	759	662615	237.00	52.46875	3.24026	51.17846	H3K4me3_WT_1_peak_2236
chrX	664554	665080	527	664868	134.00	8.77505	1.72668	8.13981	H3K4me3_WT_1_peak_2237
chrX	666609	667250	642	666967	235.00	43.00010	2.84892	41.90702	H3K4me3_WT_1_peak_2238
chrX	667535	667978	444	667720	173.00	17.06709	2.04117	16.33545	H3K4me3_WT_1_peak_2239
chrX	669471	669888	418	669587	172.00	14.97745	1.93822	14.27006	H3K4me3_WT_1_peak_2240
chrX	672909	673505	597	673098	200.00	26.51934	2.35790	25.67600	H3K4me3_WT_1_peak_2241
chrX	675438	675964	527	675685	250.00	49.12786	2.98946	47.91203	H3K4me3_WT_1_peak_2242
chrX	676316	677255	940	676684	289.00	67.47104	3.38919	65.75316	H3K4me3_WT_1_peak_2243
chrX	678169	678773	605	678539	254.00	48.52855	2.93610	47.32621	H3K4me3_WT_1_peak_2244
chrX	682846	683508	663	683179	248.00	43.76100	2.78970	42.65421	H3K4me3_WT_1_peak_2245
chrX	684491	685016	526	684728	274.00	62.33075	3.31972	60.78201	H3K4me3_WT_1_peak_2246
chrX	689967	690687	721	690333	324.00	91.95755	3.97411	89.03674	H3K4me3_WT_1_peak_2247
chrX	695263	696285	1023	695969	292.00	60.56914	3.11467	59.07166	H3K4me3_WT_1_peak_2248
chrX	697023	697649	627	697296	232.00	37.91581	2.65823	36.91079	H3K4me3_WT_1_peak_2249
chrX	700098	701467	1370	700971	296.00	69.87474	3.41969	68.06906	H3K4me3_WT_1_peak_2250
chrX	702153	703173	1021	702916	271.00	65.83588	3.48609	64.17500	H3K4me3_WT_1_peak_2251
chrX	703997	705313	1317	704366	207.00	39.99521	2.93772	38.95608	H3K4me3_WT_1_peak_2252
chrX	718219	718647	429	718446	181.00	21.38227	2.21854	20.60060	H3K4me3_WT_1_peak_2253
chrX	723974	724194	221	724132	127.00	5.88256	1.54818	5.28361	H3K4me3_WT_1_peak_2254
chrX	725623	726057	435	725835	155.00	18.20358	2.19831	17.45886	H3K4me3_WT_1_peak_2255
chrXI	5164	5774	611	5528	191.00	20.21985	2.11310	19.45196	H3K4me3_WT_1_peak_2256
chrXI	13919	14124	206	14025	118.00	6.08813	1.59059	5.48642	H3K4me3_WT_1_peak_2257
chrXI	14406	14886	481	14641	179.00	25.17232	2.42152	24.34579	H3K4me3_WT_1_peak_2258
chrXI	18067	18349	283	18244	129.00	7.14175	1.63257	6.52661	H3K4me3_WT_1_peak_2259
chrXI	18566	19304	739	19053	150.00	15.37029	2.06255	14.65822	H3K4me3_WT_1_peak_2260
chrXI	23546	24142	597	23743	164.00	19.82121	2.23419	19.05794	H3K4me3_WT_1_peak_2261
chrXI	24391	24976	586	24740	225.00	46.45689	3.08025	45.29692	H3K4me3_WT_1_peak_2262
chrXI	25037	25902	866	25341	270.00	75.65136	3.90992	73.61433	H3K4me3_WT_1_peak_2263
chrXI	30225	31814	1590	30622	267.00	71.47536	3.76296	69.60642	H3K4me3_WT_1_peak_2264
chrXI	33595	35094	1500	34641	298.00	84.10192	3.94575	81.65067	H3K4me3_WT_1_peak_2265
chrXI	37538	38426	889	37922	269.00	72.36720	3.77912	70.46364	H3K4me3_WT_1_peak_2266
chrXI	38528	39878	1351	39431	291.00	81.76472	3.92824	79.43624	H3K4me3_WT_1_peak_2267
chrXI	45678	46445	768	46074	268.00	71.41035	3.74913	69.54310	H3K4me3_WT_1_peak_2268
chrXI	47074	47713	640	47326	237.00	43.26524	2.84551	42.16759	H3K4me3_WT_1_peak_2269
chrXI	48055	48706	652	48315	307.00	82.52721	3.79153	80.15945	H3K4me3_WT_1_peak_2270
chrXI	49317	50583	1267	49697	293.00	67.41935	3.35416	65.70302	H3K4me3_WT_1_peak_2271
chrXI	53608	54268	661	53819	255.00	54.10094	3.15140	52.77222	H3K4me3_WT_1_peak_2272
chrXI	62970	63582	613	63253	261.00	59.59013	3.32375	58.11950	H3K4me3_WT_1_peak_2273
chrXI	65834	67141	1308	66122	220.00	43.28686	2.97952	42.18898	H3K4me3_WT_1_peak_2274
chrXI	69688	70460	773	70013	258.00	68.31732	3.72557	66.57030	H3K4me3_WT_1_peak_2275
chrXI	73371	74195	825	73694	242.00	49.84985	3.08271	48.61905	H3K4me3_WT_1_peak_2276
chrXI	74994	76469	1476	75942	320.00	91.30836	3.99098	88.42985	H3K4me3_WT_1_peak_2277
chrXI	78226	78717	492	78523	203.00	31.92548	2.58796	31.01060	H3K4me3_WT_1_peak_2278
chrXI	79450	80700	1251	80447	324.00	97.72847	4.19123	94.38256	H3K4me3_WT_1_peak_2279
chrXI	80931	81521	591	81146	209.00	39.09865	2.87791	38.07430	H3K4me3_WT_1_peak_2280
chrXI	82842	83482	641	83169	278.00	75.45947	3.81094	73.43197	H3K4me3_WT_1_peak_2281
chrXI	84474	85180	707	84706	261.00	66.53678	3.61518	64.85218	H3K4me3_WT_1_peak_2282
chrXI	88232	88652	421	88365	164.00	13.63800	1.89983	12.94618	H3K4me3_WT_1_peak_2283
chrXI	92821	93418	598	93126	264.00	68.31665	3.65982	66.56973	H3K4me3_WT_1_peak_2284
chrXI	96506	97271	766	96795	264.00	66.45235	3.58047	64.77010	H3K4me3_WT_1_peak_2285
chrXI	98524	99218	695	98799	254.00	55.93003	3.23495	54.55615	H3K4me3_WT_1_peak_2286
chrXI	100541	100957	417	100692	190.00	31.24761	2.64958	30.34184	H3K4me3_WT_1_peak_2287
chrXI	107041	107869	829	107309	291.00	90.44481	4.29255	87.61674	H3K4me3_WT_1_peak_2288
chrXI	109131	110119	989	109405	319.00	100.34631	4.35189	96.77311	H3K4me3_WT_1_peak_2289
chrXI	111874	112606	733	112280	260.00	59.06226	3.31106	57.60614	H3K4me3_WT_1_peak_2290
chrXI	117620	119432	1813	118886	295.00	87.87550	4.13375	85.20589	H3K4me3_WT_1_peak_2291
chrXI	121906	122980	1075	122659	256.00	57.77750	3.29384	56.35518	H3K4me3_WT_1_peak_2292
chrXI	125657	126387	731	125925	273.00	65.17753	3.44096	63.53830	H3K4me3_WT_1_peak_2293
chrXI	127293	127982	690	127545	259.00	51.63585	3.02158	50.36473	H3K4me3_WT_1_peak_2294
chrXI	130471	131074	604	130810	263.00	60.65079	3.34912	59.15080	H3K4me3_WT_1_peak_2295
chrXI	132976	134232	1257	134009	280.00	74.65054	3.75593	72.65617	H3K4me3_WT_1_peak_2296
chrXI	135252	135939	688	135668	241.00	53.18477	3.23465	51.87766	H3K4me3_WT_1_peak_2297
chrXI	136584	137213	630	136986	158.00	16.82298	2.10269	16.09420	H3K4me3_WT_1_peak_2298
chrXI	140164	140796	633	140487	236.00	50.31250	3.15428	49.07158	H3K4me3_WT_1_peak_2299
chrXI	143621	143907	287	143716	128.00	9.46571	1.79751	8.82249	H3K4me3_WT_1_peak_2300
chrXI	152071	152536	466	152312	153.00	10.91602	1.78971	10.25570	H3K4me3_WT_1_peak_2301
chrXI	153188	156026	2839	153422	277.00	64.76408	3.38876	63.13905	H3K4me3_WT_1_peak_2302
chrXI	158509	159311	803	158802	293.00	78.69071	3.78362	76.51592	H3K4me3_WT_1_peak_2303
chrXI	160738	162152	1415	161704	273.00	66.05133	3.47598	64.38333	H3K4me3_WT_1_peak_2304
chrXI	162960	164490	1531	164123	257.00	64.65324	3.57582	63.03169	H3K4me3_WT_1_peak_2305
chrXI	165144	167161	2018	166815	229.00	49.37991	3.17645	48.15877	H3K4me3_WT_1_peak_2306
chrXI	168239	168884	646	168553	220.00	37.49112	2.72055	36.49284	H3K4me3_WT_1_peak_2307
chrXI	170678	171345	668	170982	206.00	39.90678	2.94226	38.86906	H3K4me3_WT_1_peak_2308
